"","SRR1617300","SRR1617301","SRR1617299","SRR1617302","SRR1617303","SRR1617304","SRR1617305","SRR1617306","SRR1617307","SRR1617308","SRR1617309","SRR1617310","SRR1617311","SRR1617312","SRR1617313","SRR1617315","SRR1617314","SRR1617316","SRR1617318","SRR1617317","SRR1617319","SRR1617320","SRR1617321","SRR1617322","SRR1617323","SRR1617324","SRR1617325","SRR1617327","SRR1617326","SRR1617328","SRR1617329","SRR1617331","SRR1617330","SRR1617332","SRR1617333","SRR1617334","SRR1617335","SRR1617336","SRR1617337","SRR1617338","SRR1617339","SRR1617340","SRR1617341","SRR1617342","SRR1617343","SRR1617345","SRR1617346","SRR1617344","SRR1617348","SRR1617347","SRR1617349","SRR1617350","SRR1617351","SRR1617352","SRR1617353","SRR1617354","SRR1617355","SRR1617356","SRR1617357","SRR1617358"
"225294",0,0,0,1,0,0,0,18,0,0,0,0,0,0,21,1,0,0,0,0,0,0,49,1,0,0,4,0,5,0,0,0,0,0,23,11,0,0,0,0,0,0,0,28,0,471,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1105389",0,0,0,2,0,0,0,11,0,0,0,0,1,0,1,0,6,0,0,0,0,6,10,5,1,0,14,0,10,0,8,0,0,10,6,2,0,0,0,0,2,6,0,9,7,1762,4,0,3,0,0,0,0,1,0,1,2,2,0,0
"986752",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"590727",0,0,0,1,1,1,0,3,2,11,0,0,0,0,34,0,3,0,0,0,2,0,10,0,2,0,0,13,0,0,0,36,0,9,39,11,29,4,1,4,16,11,0,6,21,45,0,1,3,5,9,0,24,14,0,1,11,9,0,0
"559267",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"585228",0,0,0,3,1,0,0,0,0,0,2,31,0,0,0,0,3,0,0,0,0,2,0,5,3,0,6,0,7,0,7,1,8,4,1,2,2,0,0,0,0,0,0,0,2,1102,6,0,1,0,0,0,1,1,0,0,1,0,0,0
"4390905",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90624",0,0,0,1,1,0,0,0,0,0,0,1,0,0,5,0,0,0,4,0,1,0,6,0,0,0,0,0,0,0,0,14,0,0,3,1,4,0,0,0,8,11,0,6,6,17,0,0,0,0,3,0,5,2,0,0,1,2,0,0
"1113025",0,0,0,1,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,1,0,1,0,26,0,0,0,0,3,0,0,0,0,0,0,2,0,0
"395249",0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,0,3,0,0,1,0,2,0,2,1,6,0,2,3,0,0,0,0,0,0,0,0,0,0,0,358,8,0,1,0,0,0,0,0,0,1,0,0,0,0
"245496",0,0,0,1,0,0,0,3,0,2,0,0,1,0,6,0,0,0,0,0,0,1,4,0,0,1,0,1,0,0,0,4,0,1,2,4,11,0,0,0,4,15,0,2,3,58,1,5,0,1,0,0,6,3,0,0,5,2,0,0
"252702",0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,5,4,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
"1105075",0,0,0,0,1,0,0,0,0,0,4,43,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,8,1,0,0,0,0,0,48,0,0,0,0,4,18,1,0,0,0,0,0,0,4
"552725",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,3,0,1,0,1,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,2,0,0
"536001",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"4101333",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,3,0,1,1,0,0,0,0,0,1,0,2,1,0,0,2,0,0,0
"776186",0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,0,2,0,1,0,0,0,0,0,1,0,0,12,0,1,2,0,0,3,2,0,0
"212501",0,0,0,0,2,1,0,5,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,0,6,0,0,3,1,10,1,0,0,6,7,0,1,15,30,0,0,0,2,0,0,3,1,0,0,4,0,0,0
"308836",0,0,0,0,3,0,0,4,0,11,0,0,0,0,10,0,0,0,3,0,0,0,2,0,0,0,1,4,1,0,0,19,0,2,22,13,14,0,3,0,7,7,0,1,7,76,0,5,1,0,9,0,6,12,0,0,12,7,0,4
"1143858",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,14,6,0,0,9,0,0,1,0,0,0,0,4,3,0,0,4,0,0,0
"213177",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,4,1,0,0,0,0,6,0,0,0,6,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"616310",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
"1131894",0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,6,0,2,11,11,0,6,0,126,7,7,0,0,0,0,1,0,0,0,0,0,0,0
"248032",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,1,7,0,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"511344",0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,10,1,3,3,0,6,1,0,0,1,0,104,2,0,1,0,24,0,0,2,0,1,0,5,0,0
"2319343",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"4406289",0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"564337",0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,4,0,1,0,0,0,3,1,0,0,0,2,0,0,0,4,0,169,1,0,1,0,2,0,0,0,0,0,1,1,0,0
"89151",0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,45,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,1,2,8,1,2,3,0,0,0,2,0,0,0,0,15,2,0,0,0,0,0,0,0,15
"1105521",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1127509",0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,4,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1697002",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292508",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,2,28,4,0,0,0,0,0,81,1,0,0,0,19,2,1,0,0,0,0,1,0,14
"4298129",0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"749229",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"211581",0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,16,0,0,0,1,0,0
"216023",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,4,0,2,0,0,0,10,0,1,0,0,16,0,0,1,0,0,0,0,0,0
"4461996",0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4383213",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,2,1,0,1,0,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"2813895",0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,1,0,0,1,1,3,0,0,0,0,2,0,0,3,0,1,0,0,0,0
"444791",0,0,0,0,0,0,0,1,0,0,0,0,0,12,3,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,16,1,6,10,8,0,1,9,6,0,0,0,0,0,10,4,5,0,0,7,0,7,17,12,7
"111439",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2447262",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"592858",0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,9,0,0,1,0,7,0,0,3,11,0,0,0,0,2,0,0,1,0,0,2,2,0,1
"144888",0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,10,0,0,0,0,0,0,0,1,0,0,2,0,0,0
"587227",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"508780",0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"237595",0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,3,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"3544",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216771",0,0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,0,57,0,0,0,6,0,0,0,0,0,0,0,23,1,0,0,1,0,1,9,43,20,1,2,0,0,2,37,0,0,0,0,270,2,0,1,0,0,0,1,1,20
"211514",0,0,0,0,0,0,0,31,0,0,4,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,4,0,2,0,0,0,2,0,0,6,0,20,0,0,0,6,0,468,3,0,0,0,60,0,0,0,0,0,0,7,0,0
"511627",0,0,0,0,0,0,0,1,0,6,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,0,3,2,1,0,1,1,24,0,0,0,0,7,0,0,3,0,0,2,0,0,0
"1121836",0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2,4,0,3,0,0,0,0,0,6,0,0,0,0,26,0,0,0,0,0,0,5,0,0
"212994",0,0,0,0,0,0,0,4,0,3,0,0,0,0,8,0,0,0,0,1,0,0,10,2,0,0,0,2,0,0,1,0,0,0,9,2,4,2,0,5,1,15,1,13,2,75,0,5,0,0,8,0,0,2,0,0,7,4,0,0
"1142584",0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,14,0,115,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"556990",0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225363",0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"220224",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"857992",0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,18,0,0,1,0,0,0,0,0,0
"237085",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4306218",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,3,3,0,0
"512840",0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,13,0,0,1,0,0,0,2,0,3,0,0,7,2,0,1,0,0,1,0,4,0,0,0,53,3,0,0,0,0,0,0,3,0,0,0,0,0,0
"816913",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"751555",0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,24,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1133273",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,1,0,0,2,0,0,1,1,0,0
"259315",0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0
"207216",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"325174",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"891804",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"545973",0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,5,0,2,5,0,0,0,0,0,0,0,0,0,0,0,426,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"594353",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"820686",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3241355",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,3,0,0,1,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3
"545306",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
"244310",0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,9,0,0,0,0,8,0,0,0,0,0,1,2,0,0
"516884",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4348768",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4304486",0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,14,5,2,0,0,0,0,0,0,0,0,37,0,0,0,0,2,0,0,4,0,0,2,0,0,0
"4005579",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"749958",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,2,0,0,0,0,1,0,2,0,0,0,2,0,0,0
"3495",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"744505",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"810100",0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0
"1146390",0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0
"4366206",0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0,0,0
"818854",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0
"698483",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,6,0,0,1,0,4,0,0,1,7,1,0,0,5,2,1,0,0,2,3,0,2,1,0,0,6,0,0,0
"818057",0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,3,0,0
"716611",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227239",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"114006",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0
"4402892",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0
"114037",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
"809060",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"549969",0,0,0,0,0,0,0,0,0,0,5,52,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,3,206,3,0,0,0,0,0,0,0,0,0,0,28,142,0,0,0,0,0,0,0,103
"594168",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230607",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4391571",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"808546",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,1
"151126",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"820116",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,38
"3518",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1085018",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365796",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,0,0,1,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0
"427495",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4436396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"818411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,6,1,0,0,1,1,41,0,0,0,1,0,4,0,0,0,0,0,41,0,0,1,0,0,0
"2743763",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"1140475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
