"","StefanoR2","Wanlip4","Dalderse","Galashiels","Slough","BURMAD","StefanoR1","StefanoR3","Stirling","Wanlip1","CRMAD","Wanlip3","BROMAD","Reading","MapleLodge","EPMAD","BLMAD","Wanlip2","Hawick","Howdon","DAVMAD","BranSands"
"159741",0,2,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,3,5,0,2,0
"3528445",4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"782042",27,28,43,25,117,60,39,48,21,53,8,29,4,6,18,21,8,15,11,6,2,1
"570725",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,13,2,0
"153647",57,28,65,25,123,23,32,32,11,18,14,30,126,5,80,4,125,6,20,0,1,0
"565174",0,1,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0
"150477",2,0,0,0,12,2,0,1,1,1,0,1,0,1,0,0,1,0,3,0,0,0
