"","StefanoR2","Wanlip4","Dalderse","Galashiels","Slough","BURMAD","StefanoR1","StefanoR3","Stirling","Wanlip1","CRMAD","Wanlip3","BROMAD","Reading","MapleLodge","EPMAD","BLMAD","Wanlip2","Hawick","Howdon","DAVMAD","BranSands"
"4315195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"768514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,21
"270724",55,23,3,1,0,6,18,25,1,17,12,4,11,12,13,448,33,42,19,0,0,0
"3874745",12,3,4,0,0,9,6,3,3,7,6,6,4,4,6,4,5,1,2,3,664,7
"4229175",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,41,0
